 48.52699995, 3158., 924., 3390., 5544., 3822., 6400.,
 49.75300002, 8176., 7148., 1853., 1939., 1049., 3.,
 50.97500014, 8248., 3500., 6707., 3321., 4008., 7384.,
 52.19200015, 2909., 8053., 5545., 1161., 9347., 9807.,
 53.41900015, 8425., 707., 6823., 9038., 3100., 8047.,
 54.648, 1614., 9642., 8449., 8103., 7434., 8128.,
 55.8670001, 9996., 1739., 8406., 3469., 7494., 1967.,
 57.09000015, 9731., 5645., 1288., 779., 6012., 3211.,
 58.31100011, 1380., 942., 4029., 7922., 3132., 1681.,
 59.54400015, 6049., 9450., 6908., 8280., 2095., 3598.,
 60.77699995, 1284., 108., 1495., 9023., 5901., 3690.,
 62.01100016, 244., 1902., 1549., 203., 8216., 8329.,
 63.23399997, 3486., 1156., 9802., 2676., 1213., 6573.,
 64.46099997, 3250., 3735., 9184., 895., 8232., 6663.,
 65.68200016, 4292., 8925., 6728., 82., 5803., 2332.,
 66.92900014, 9163., 9179., 6664., 4457., 6770., 2114.,
 68.16600013, 7443., 799., 9441., 2947., 3090., 3115.,
 69.39900017, 9631., 8130., 8762., 9141., 2504., 2676.,
 70.63300014, 4195., 9888., 7388., 9686., 9596., 8694.,
 71.86400008, 6813., 8081., 1876., 1883., 5688., 9937.,
 73.09500003, 3835., 1542., 2915., 8804., 855., 9577.,
 74.32599998, 7643., 5456., 9436., 3474., 750., 2542.,
 75.54500008, 5160., 230., 5057., 4806., 592., 8376.,
 76.76699996, 9859., 2559., 1144., 2636., 9104., 5821.,
 78.046, 847., 8170., 4695., 3294., 1660., 2335.,
 79.29999995, 1811., 3072., 3583., 5617., 9248., 3964.,
 80.53800011, 7317., 4969., 8036., 6542., 3121., 2564.,
 81.76800013, 105., 4267., 9591., 899., 7969., 572.,
 83.00200009, 150., 5645., 2306., 4711., 8520., 1124.,
 84.2420001, 5232., 3119., 8095., 2423., 5845., 1104.,
 85.47099996, 6145., 2336., 8483., 9230., 9272., 2793.,
 86.70099998, 9015., 8250., 2839., 9301., 5273., 9649.,
 87.95500016, 3597., 2424., 6759., 2629., 6998., 363.,
 89.20799994, 5877., 1613., 4322., 1112., 3300., 4570.,
 90.43499994, 8630., 9628., 4662., 5171., 8407., 7122.,
 91.65799999, 4757., 3893., 7157., 5724., 4996., 162.,
 92.89499998, 5919., 1636., 4081., 9551., 7780., 4453.,
 94.12899995, 6537., 2184., 2106., 378., 4795., 3360.,
 95.35899997, 9745., 9757., 4587., 9596., 6852., 8393.,
 96.59000015, 3914., 4526., 9503., 283., 1786., 8674.,
 97.82000017, 876., 4637., 8468., 2304., 4332., 9797.,
 99.05100012, 3390., 4741., 8088., 1723., 604., 8039.,
 100.28299999, 5110., 7045., 1424., 671., 5915., 59.,
 101.50399995, 3444., 4357., 7724., 2993., 7006., 6258.,
 102.74000001, 1478., 275., 1640., 5892., 3268., 3666.,
 103.97200012, 1621., 9742., 250., 2123., 7765., 1997.,
 105.22000003, 651., 7973., 5928., 3987., 4176., 210.,
 106.46000004, 7947., 2970., 1440., 5975., 5408., 7374.,
 107.66900015, 7532., 7622., 2805., 619., 275., 2450.,
 108.91799998, 3171., 974., 8381., 2965., 2399., 4672.,
 110.148, 6154., 6475., 5641., 1069., 7793., 2599.,
 111.37800002, 2836., 6373., 3846., 3016., 5958., 5914.,
 112.61100006, 6233., 5152., 8520., 1037., 9019., 2969.,
 113.84500003, 6010., 2150., 4735., 8163., 8602., 6902.,
 115.08200002, 2179., 8762., 8384., 9632., 3695., 4217.,
 116.30599999, 9476., 6673., 4707., 633., 5026., 6873.,
 117.51800013, 6546., 8317., 1644., 9598., 4073., 2511.,
 223.66000009, 7938., 248., 3905., 2273., 7902., 3997.,
 224.88800001, 3986., 5762., 7039., 9917., 2365., 5814.,
 226.09899998, 1384., 8046., 326., 9413., 7883., 8153.,
 227.35599995, 4365., 9549., 1755., 4188., 3522., 6678.,
 228.57700014, 1718., 7877., 4491., 5558., 2982., 748.,
 229.80299997, 8306., 2252., 2715., 2110., 1876., 95.,
 231.03600001, 2859., 4390., 5636., 3084., 464., 6438.,
 232.26100016, 93., 7572., 9756., 5304., 8555., 4219.,
 233.47600007, 4586., 2513., 9737., 5021., 8715., 5856.,
 234.69200015, 9416., 1204., 4597., 5390., 5563., 2689.,
 235.921, 4887., 1931., 1495., 9093., 4075., 7506.,
 237.15300012, 7840., 624., 7418., 5899., 9337., 7325.,
 238.36100006, 3406., 405., 6853., 7686., 7184., 9731.,
 239.58500004, 2371., 8937., 4804., 570., 567., 8065.,
 240.82000017, 3430., 4875., 9532., 7397., 7953., 3385.,
 242.04700017, 9604., 2337., 10., 3003., 8360., 4092.,
 243.28100014, 9291., 930., 301., 9869., 164., 4861.,
 244.50699997, 810., 3115., 849., 3052., 3878., 457.,
 245.75999999, 603., 3502., 3271., 97., 1745., 1782.,
 246.99800014, 4530., 1945., 9396., 6408., 2060., 7298.,
 248.23300004, 1611., 8115., 83., 7013., 4377., 5126.,
 249.45900011, 5417., 1348., 6150., 6531., 195., 7685.,
 250.68200016, 7966., 6670., 4108., 1488., 4579., 8458.,
 251.92600012, 9470., 4065., 3851., 2467., 5505., 2077.,
 253.16400003, 7539., 9491., 5983., 907., 6838., 6196.,
 254.40100002, 8975., 5249., 4479., 5561., 5913., 8894.,
 255.63199997, 9517., 4514., 6032., 2147., 7095., 7297.,
 256.86199999, 8299., 8371., 2617., 6504., 5123., 7241.,
 258.09599996, 2603., 9496., 5132., 6900., 3953., 1126.,
 259.33100009, 1906., 1738., 7036., 9141., 4610., 2404.,
 260.57800007, 1794., 7011., 5222., 4977., 2090., 7160.,
 261.81599998, 2960., 2844., 8015., 1115., 1708., 5379.,
 263.05299997, 3158., 924., 3390., 5544., 3822., 6400.,
 264.28999996, 8176., 7148., 1853., 1939., 1049., 3.,
 265.53200006, 8248., 3500., 6707., 3321., 4008., 7384.,
 266.77200007, 2909., 8053., 5545., 1161., 9347., 9807.,
 268.01900005, 8425., 707., 6823., 9038., 3100., 8047.,
 269.26300001, 1614., 9642., 8449., 8103., 7434., 8128.,
 270.5150001, 9996., 1739., 8406., 3469., 7494., 1967.,
 271.75500011, 9731., 5645., 1288., 779., 6012., 3211.,
 273.00600004, 1380., 942., 4029., 7922., 3132., 1681.,
 274.24100018, 6049., 9450., 6908., 8280., 2095., 3598.,
 275.4690001, 1284., 108., 1495., 9023., 5901., 3690.,
 276.69400001, 244., 1902., 1549., 203., 8216., 8329.,
 277.93700004, 3486., 1156., 9802., 2676., 1213., 6573.,
 279.18700004, 3250., 3735., 9184., 895., 8232., 6663.,
 280.42600012, 4292., 8925., 6728., 82., 5803., 2332.,
 281.68600011, 9163., 9179., 6664., 4457., 6770., 2114.,
 282.93900013, 7443., 799., 9441., 2947., 3090., 3115.,
 284.17799997, 9631., 8130., 8762., 9141., 2504., 2676.,
 285.43499994, 4195., 9888., 7388., 9686., 9596., 8694.,
 286.66700006, 6813., 8081., 1876., 1883., 5688., 9937.,
 287.92200017, 3835., 1542., 2915., 8804., 855., 9577.,
 289.15799999, 7643., 5456., 9436., 3474., 750., 2542.,
 290.38800001, 5160., 230., 5057., 4806., 592., 8376.,
 291.60500002, 9859., 2559., 1144., 2636., 9104., 5821.,
 292.83599997, 847., 8170., 4695., 3294., 1660., 2335.,
 294.07800007, 1811., 3072., 3583., 5617., 9248., 3964.,
 295.28299999, 7317., 4969., 8036., 6542., 3121., 2564.,
 296.5150001, 105., 4267., 9591., 899., 7969., 572.,
 297.73600006, 150., 5645., 2306., 4711., 8520., 1124.,
 298.95799994, 5232., 3119., 8095., 2423., 5845., 1104.,
 300.17700005, 6145., 2336., 8483., 9230., 9272., 2793.,
 301.40799999, 9015., 8250., 2839., 9301., 5273., 9649.,
 302.63199997, 3597., 2424., 6759., 2629., 6998., 363.,
 303.83299994, 5877., 1613., 4322., 1112., 3300., 4570.,
 305.03400016, 8630., 9628., 4662., 5171., 8407., 7122.,
 306.26200008, 4757., 3893., 7157., 5724., 4996., 162.,
 307.49399996, 5919., 1636., 4081., 9551., 7780., 4453.,
 308.727, 6537., 2184., 2106., 378., 4795., 3360.,
 309.95799994, 9745., 9757., 4587., 9596., 6852., 8393.,
 311.17799997, 3914., 4526., 9503., 283., 1786., 8674.,
 312.40700006, 876., 4637., 8468., 2304., 4332., 9797.,
 313.648, 3390., 4741., 8088., 1723., 604., 8039.,
 314.88199997, 5110., 7045., 1424., 671., 5915., 59.,
 316.12400007, 3444., 4357., 7724., 2993., 7006., 6258.,
 317.34500003, 1478., 275., 1640., 5892., 3268., 3666.,
 318.57400012, 1621., 9742., 250., 2123., 7765., 1997.,
 319.79299998, 651., 7973., 5928., 3987., 4176., 210.,
 321.00800014, 7947., 2970., 1440., 5975., 5408., 7374.,
 322.227, 7532., 7622., 2805., 619., 275., 2450.,
 323.44200015, 3171., 974., 8381., 2965., 2399., 4672.,
 324.66100001, 6154., 6475., 5641., 1069., 7793., 2599.,
 325.88800001, 2836., 6373., 3846., 3016., 5958., 5914.,
 327.11300015, 6233., 5152., 8520., 1037., 9019., 2969.,
 328.36899996, 6010., 2150., 4735., 8163., 8602., 6902.,
 329.61000013, 2179., 8762., 8384., 9632., 3695., 4217.,
 330.84300017, 9476., 6673., 4707., 633., 5026., 6873.,
 332.07000017, 6546., 8317., 1644., 9598., 4073., 2511.,
 333.28800011, 2903., 5848., 4100., 8584., 7280., 2540.,
 334.5150001, 3005., 2208., 2557., 4740., 661., 3258.,
 335.7650001, 567., 5753., 5632., 7195., 1760., 5611.,
 337.00300002, 6904., 7233., 334., 2731., 7976., 1420.,
 338.24000001, 4697., 3932., 9483., 9557., 779., 8309.,
 339.47399998, 1850., 4260., 9989., 2287., 1269., 5858.,
 340.70700002, 7544., 5039., 8995., 3847., 7128., 7426.,
 341.96800017, 3020., 338., 8321., 551., 4478., 8588.,
 343.21399999, 3124., 5964., 8757., 3636., 7627., 2631.,
 344.46000004, 4845., 7375., 3681., 7002., 6974., 7586.,
 345.69000006, 7579., 1191., 5543., 4391., 2039., 2094.,
 346.93499994, 6948., 8662., 4817., 5719., 8551., 1229.,
 348.15600014, 3416., 4343., 1489., 5222., 5933., 954.,
 349.39400005, 1938., 5700., 9336., 5052., 4133., 3831.,
 350.62800002, 7979., 2901., 5136., 438., 2065., 7220.,
 351.85100007, 185., 9331., 8272., 1157., 9716., 621.,
 353.09899998, 1403., 850., 7579., 9237., 9979., 9885.,
 354.34700012, 7594., 5626., 891., 4507., 8458., 1852.,
 355.59599996, 1002., 201., 504., 6587., 4934., 6411.,
 356.83700013, 8372., 3513., 8706., 9190., 4581., 7130.,
 358.07700014, 5643., 4759., 3651., 8909., 7244., 318.,
 359.32400012, 8872., 8657., 2790., 171., 9047., 6514.,
 360.55299997, 5999., 9240., 6221., 473., 7158., 4285.,
 361.78500009, 2090., 7268., 8039., 7243., 158., 7344.,
 363.01200008, 2499., 4758., 7370., 3036., 8602., 7916.,
 364.26200008, 1858., 1370., 2329., 3838., 7086., 3581.,
 365.49800014, 3847., 7261., 3074., 1592., 6805., 2357.,
 366.73200011, 2868., 7236., 6194., 2078., 1342., 5827.,
 367.99600005, 5712., 7483., 5193., 3418., 9387., 2381.,
 369.24300003, 9901., 6374., 8950., 7758., 6476., 8721.,
 370.48000002, 7670., 8122., 5918., 2330., 6240., 1708.,
 371.71800017, 5741., 5997., 322., 3941., 4274., 4647.,
 372.95000005, 8475., 2675., 4483., 3040., 2459., 4569.,
 374.19799995, 14., 9720., 4304., 8710., 2459., 3588.,
 375.45099998, 9417., 7092., 2321., 2778., 7321., 3270.,
 376.7190001, 935., 4783., 417., 9532., 9980., 8970.,
 377.93300009, 8622., 7311., 1783., 1278., 8643., 3043.,
 379.148, 2972., 4850., 8460., 4581., 9191., 6032.,
 380.39400005, 8029., 9914., 4414., 1719., 7561., 1823.,
 381.63100004, 3308., 3709., 3938., 6551., 6058., 8721.,
 382.86100006, 7450., 7653., 6502., 5352., 9037., 6336.,
 384.09000015, 6281., 6492., 6964., 5583., 3465., 573.,
 385.32599998, 1476., 7103., 902., 1620., 9486., 7909.,
 386.55800009, 3861., 6801., 9174., 6686., 6299., 9760.,
 387.79999995, 1686., 310., 4874., 6795., 7804., 803.,
 389.03800011, 1364., 2922., 1551., 4063., 8639., 3681.,
 390.27400017, 9153., 8281., 9133., 326., 626., 2426.,
 391.49699998, 9245., 2249., 3775., 4364., 4816., 224.,
 392.7190001, 5720., 6760., 6031., 4572., 2185., 7827.,
 393.97399998, 6240., 9555., 1384., 8545., 6603., 8090.,
 395.22399998, 9877., 111., 8292., 6964., 8734., 7906.,
 396.45900011, 6025., 2646., 9377., 1959., 9193., 3618.,
 397.68499994, 7618., 4377., 8100., 379., 7394., 3691.,
 398.91600013, 5696., 4644., 5759., 683., 2702., 5194.,
 400.15900016, 693., 8589., 7439., 461., 1989., 7535.,
 401.39900017, 655., 8274., 4603., 5833., 2162., 3675.,
 402.61600018, 9310., 9987., 5639., 7878., 82., 1768.,
 403.84800005, 5499., 5535., 971., 6053., 6325., 9563.,
 405.102, 9204., 2696., 8267., 6933., 6355., 9132.,
 406.33700013, 5630., 9735., 2172., 8325., 4239., 3462.,
 407.60899997, 7947., 8802., 4281., 144., 7417., 2612.,
 408.84500003, 3660., 5013., 6507., 6243., 1735., 5609.,
 410.08299994, 4121., 1173., 5112., 6024., 9755., 3693.,
 411.31900001, 9671., 3133., 6971., 3544., 6371., 841.,
 412.57500005, 1382., 49., 105., 2955., 5089., 5762.,
 413.81200004, 4321., 2666., 199., 5962., 3125., 7853.,
 415.03200006, 8938., 6168., 9476., 6990., 4486., 4755.,
 416.27699995, 988., 3246., 75., 817., 9717., 6.,
 417.51900005, 8355., 2731., 9564., 5908., 6995., 5611.,
 418.75699997, 5463., 3033., 6228., 2782., 4624., 9569.,
 420.00900006, 8112., 1609., 7263., 4747., 780., 9261.,
 421.24699998, 7676., 6207., 665., 6972., 640., 7453.,
 422.47600007, 3774., 6512., 6579., 5026., 3890., 6351.,
 423.71800017, 7869., 6754., 7924., 7524., 5778., 6063.,
 424.98000002, 1831., 2981., 6273., 8010., 9241., 5199.,
 426.23399997, 3788., 1047., 9909., 4761., 5272., 1910.,
 427.48699999, 1385., 497., 2465., 6162., 6074., 5752.,
 428.73699999, 1841., 9311., 6209., 1995., 9206., 9469.,
 429.98300004, 3308., 957., 9333., 2433., 5109., 3871.,
 431.24100018, 5419., 734., 8172., 2262., 1406., 7708.,
 432.48900008, 1030., 8422., 3017., 3420., 7180., 1472.,
 433.72200012, 374., 9190., 1699., 5578., 752., 7372.,
 434.98800015, 4869., 7348., 9227., 9268., 4347., 9073.,
 436.23300004, 1585., 9973., 8269., 2231., 4141., 6102.,
 437.47500014, 4713., 2750., 8049., 5041., 8673., 1531.,
 438.727, 1438., 3504., 7186., 5341., 4222., 9927.,
 439.98300004, 1757., 5393., 3772., 3093., 5361., 8599.,
 441.22800016, 2856., 5246., 4530., 8876., 7709., 3965.,
 442.46399999, 4407., 1609., 9487., 642., 3814., 602.,
 443.71300006, 1921., 394., 9855., 2187., 2512., 6300.,
 444.98000002, 5231., 8877., 9059., 5957., 6539., 6841.,
 446.22300005, 6855., 9776., 92., 6510., 440., 4865.,
 447.46700001, 1850., 1955., 9159., 5958., 4973., 6635.,
 448.72200012, 1959., 946., 7846., 3813., 9006., 880.,
 449.97300005, 8874., 2068., 5523., 9980., 529., 6227.,
 451.22500014, 751., 9680., 761., 4638., 2692., 2871.,
 452.44500017, 9719., 7159., 4906., 7147., 1557., 4146.,
 453.67600012, 9691., 7270., 148., 7183., 9923., 6896.,
 454.92000008, 3594., 5341., 3121., 1228., 5348., 6681.,
 456.17200017, 6900., 7887., 852., 3026., 4644., 7326.,
 457.41499996, 8066., 3077., 8548., 371., 1682., 6188.,
 458.6730001, 5522., 840., 4907., 2302., 1676., 9687.,
 459.91900015, 278., 3325., 6174., 1172., 1662., 5149.,
 461.13499999, 1837., 3880., 765., 1953., 4650., 6630.,
 462.37700009, 1190., 5773., 2980., 7629., 8592., 427.,
 463.58100009, 7756., 4025., 9736., 6332., 1712., 4513.,
 464.83500004, 7999., 553., 4528., 1773., 4080., 1565.,
 466.07700014, 8446., 835., 2742., 6755., 7976., 471.,
 467.30599999, 6333., 5805., 5347., 9433., 954., 4458.,
 468.53999996, 559., 4893., 3602., 6684., 6474., 3491.,
 469.76600003, 8927., 2200., 1261., 3834., 7991., 5497.,
 470.99900007, 8613., 1326., 8599., 6940., 5248., 1640.,
 472.22800016, 4439., 7156., 5716., 4835., 7589., 4743.,
 473.46000004, 3540., 6190., 9128., 9792., 7756., 3692.,
 474.67900014, 8188., 1215., 9367., 9760., 9989., 1960.,
 475.91600013, 8451., 3046., 9345., 43., 8388., 5453.,
 477.15300012, 9356., 7370., 5564., 1860., 3413., 9070.,
 478.38700008, 1516., 2346., 1154., 1817., 8468., 4485.,
 479.6170001, 8298., 2982., 3476., 5654., 404., 4343.,
 480.84599996, 2393., 5470., 2630., 9943., 8721., 2872.,
 482.07800007, 6234., 9729., 6127., 4730., 3963., 1726.,
 483.30800009, 3986., 5608., 4193., 8674., 1112., 9164.,
 484.52900004, 7859., 8111., 7886., 2162., 8109., 7061.,
 485.74399996, 613., 9994., 8483., 3993., 3441., 572.,
 486.99000001, 8841., 7477., 4466., 594., 6362., 2234.,
 488.2190001, 9870., 1222., 6602., 5142., 1285., 6216.,
 489.44400001, 6336., 1409., 7122., 4988., 8771., 5960.,
 490.68499994, 597., 735., 4005., 1391., 8286., 6636.,
 491.9230001, 6239., 7020., 49., 297., 3549., 7500.,
 493.17200017, 6360., 931., 1701., 3533., 1310., 1079.,
 494.41100001, 5767., 8917., 5532., 345., 1554., 3506.,
 495.63100004, 1959., 2989., 9022., 3534., 2615., 7815.,
 496.84899998, 2110., 2293., 9981., 5913., 3667., 6624.,
 498.11899996, 3107., 8164., 7332., 6446., 299., 4159.,
 499.35700011, 6427., 8829., 3646., 609., 1516., 1942.,
 500.58700013, 1096., 619., 237., 2462., 7384., 4816.,
 501.84000015, 3080., 2131., 1038., 9633., 3197., 3159.,
 503.07599998, 5362., 7846., 9914., 3068., 2241., 7053.,
 504.29999995, 6442., 8926., 2431., 5503., 8459., 9501.,
 505.5250001, 6961., 8190., 8837., 580., 553., 4486.,
 609.03699994, 6699., 4507., 4801., 3848., 2159., 6328.,
 610.28600001, 6160., 9521., 9335., 5318., 592., 7507.,
 611.54500008, 5368., 2743., 9406., 7191., 9000., 7419.,
 612.81200004, 9423., 8522., 6934., 7211., 1222., 469.,
 614.07200003, 4278., 2744., 6771., 2047., 6266., 1972.,
 615.33000016, 8617., 201., 5805., 1347., 2680., 5671.,
 616.59000015, 4343., 3903., 9750., 520., 3207., 4324.,
 617.86500001, 6626., 6864., 9484., 8262., 6419., 663.,
 619.12199998, 4733., 3531., 5824., 1132., 4317., 9662.,
 620.39900017, 9333., 740., 5865., 5., 7185., 5728.,
 621.63300014, 2316., 8402., 5895., 3935., 2865., 7584.,
 622.87300014, 1171., 861., 3795., 1471., 6689., 8925.,
 624.17799997, 2408., 4944., 5798., 3144., 9594., 3084.,
 625.44500017, 1308., 2106., 2310., 5097., 3505., 5532.,
 626.71600008, 5736., 7644., 8662., 1219., 321., 39.,
 627.9460001, 6718., 906., 895., 694., 9575., 873.,
 629.20300007, 7588., 432., 7384., 3824., 579., 2790.,
 630.46300006, 6663., 2533., 758., 3348., 8530., 4003.,
 631.70000005, 8493., 3998., 306., 3459., 168., 3774.,
 632.96600008, 7091., 3607., 7078., 2755., 9536., 176.,
 634.204, 8340., 1341., 2589., 9271., 9971., 4418.,
 635.42700005, 2023., 8161., 5774., 7276., 7175., 2883.,
 636.6500001, 4182., 8348., 7830., 3864., 3642., 5115.,
 637.9000001, 1072., 3392., 1245., 8784., 180., 9430.,
 639.16100001, 3789., 8777., 9534., 4440., 5469., 1037.,
 640.42000008, 9980., 2370., 7744., 6770., 7491., 745.,
 641.67400002, 1554., 8026., 2171., 8332., 1823., 6491.,
 642.92000008, 1478., 6494., 4595., 6521., 8599., 8897.,
 644.17499995, 4546., 9480., 4481., 9091., 5449., 2870.,
 645.43200016, 5255., 6483., 7624., 3968., 1285., 6967.,
 646.65199995, 2516., 6722., 6488., 4771., 9360., 111.,
 647.88700008, 35., 8730., 9719., 3186., 434., 7453.,
 649.13300014, 3168., 1441., 2271., 3599., 9266., 8889.,
 650.37800002, 7799., 4562., 267., 8914., 3382., 6105.,
 651.62899995, 1347., 5633., 551., 4624., 4935., 3195.,
 652.87000012, 3545., 2266., 5685., 7860., 1211., 358.,
 654.12899995, 7465., 922., 6192., 6983., 6756., 4730.,
 655.38700008, 5369., 1369., 3324., 9780., 478., 4243.,
 656.64499998, 2390., 4378., 4078., 9565., 2495., 4517.,
 657.88199997, 3349., 5497., 7792., 7827., 4434., 1535.,
 659.11500001, 3984., 858., 1159., 1700., 7456., 4761.,
 660.36500001, 3445., 390., 692., 7973., 2425., 3521.,
 661.62199998, 5328., 283., 5363., 5908., 824., 4468.,
 662.87300014, 535., 6867., 7636., 8393., 2457., 6674.,
 664.12700009, 5689., 4916., 6190., 5378., 8858., 2402.,
 665.37100005, 1127., 4830., 1358., 2534., 9971., 6108.,
 666.62700009, 4319., 4210., 1215., 9136., 3943., 9105.,
 667.87600017, 7089., 5207., 2856., 1681., 3760., 779.,
 669.13499999, 8915., 4613., 9438., 6866., 2994., 9408.,
 670.39199996, 5738., 3189., 2187., 5761., 6688., 9967.,
 671.648, 3205., 193., 7640., 8920., 5339., 6417.,
 672.89199996, 8580., 5996., 8759., 7176., 6023., 2123.,
 674.1400001, 7506., 3427., 7575., 8997., 2711., 9991.,
 675.37100005, 5753., 2009., 7672., 1203., 5440., 1920.,
 676.62600017, 5186., 3723., 8860., 9131., 8943., 7511.,
 677.87199998, 8243., 477., 2466., 4834., 8618., 7405.,
 679.13300014, 6478., 1477., 5958., 9544., 1495., 9591.,
 680.39100003, 6891., 1341., 641., 1798., 6999., 1041.,
 681.65400004, 1518., 2736., 9883., 8583., 7224., 574.,
 682.91100001, 5738., 1520., 1767., 6944., 9893., 4514.,
 684.16499996, 5025., 9888., 8549., 6549., 2353., 6957.,
 685.41100001, 5348., 5625., 8036., 1624., 4236., 4032.,
 686.65499997, 6195., 2738., 358., 8856., 3869., 5214.,
 687.90199995, 1777., 1317., 2398., 8075., 2587., 4417.,
 689.14300013, 4134., 4207., 3005., 4466., 2664., 9697.,
 690.3900001, 7666., 6968., 3905., 8872., 3475., 1096.,
 691.64300013, 884., 3082., 5714., 4228., 3462., 9971.,
 692.90199995, 7712., 2596., 9481., 838., 9524., 2409.,
 694.16900015, 8879., 1652., 8460., 66., 7608., 7696.,
 695.41799998, 6284., 7358., 6111., 709., 2532., 7742.,
 696.66799998, 696., 623., 4460., 477., 6959., 9937.,
 697.92200017, 2225., 8166., 4897., 5781., 4365., 844.,
 699.18900013, 5209., 9009., 2677., 6839., 4965., 8974.,
 700.44900012, 6873., 2971., 4020., 8042., 6698., 2871.,
 701.69200015, 3984., 681., 483., 1084., 3040., 1013.,
 702.96200013, 1805., 4218., 950., 5135., 1477., 7126.,
 704.21000004, 9537., 5173., 8235., 1194., 6751., 589.,
 705.46700001, 8453., 2054., 1086., 4715., 3429., 5316.,
 706.70500016, 6148., 8486., 3025., 3834., 2013., 2909.,
 707.94799995, 5992., 9226., 8143., 4667., 4447., 9854.,
 709.20900011, 1008., 371., 9311., 1961., 8794., 274.,
 710.4690001, 2119., 8637., 4128., 5557., 2348., 8505.,
 711.73500013, 292., 3462., 3473., 9806., 3060., 5463.,
 712.9920001, 3434., 6045., 2368., 7600., 9., 2786.,
 714.25500011, 2748., 5279., 6902., 165., 4252., 3227.,
 715.51399994, 8905., 4844., 5938., 6268., 3369., 1039.,
 716.77600002, 487., 5460., 5796., 9469., 6101., 4377.,
 718.03600001, 5307., 8091., 458., 611., 1500., 2259.,
 719.296, 8868., 6157., 226., 384., 8567., 8913.,
 720.55599999, 7504., 8407., 3292., 2599., 7110., 7161.,
 721.7980001, 3173., 906., 5438., 2849., 1659., 9469.,
 723.05800009, 9303., 8687., 5327., 3326., 4177., 8746.,
 724.32800007, 1800., 8833., 4732., 2270., 8395., 8026.,
 725.5940001, 9794., 2476., 1898., 397., 547., 6422.,
 726.83800006, 475., 6326., 3111., 6187., 5831., 3328.,
 728.09899998, 4036., 1305., 6325., 9492., 9330., 7796.,
 729.37199998, 929., 7600., 9155., 7759., 3359., 2271.,
 730.61899996, 1824., 4953., 7760., 2590., 9831., 6926.,
 731.90400004, 4492., 9159., 5455., 4492., 5631., 1743.,
 733.13499999, 1587., 8987., 5549., 921., 2660., 1845.,
 734.38100004, 4071., 8999., 6090., 2305., 8255., 472.,
 735.63899994, 3675., 9438., 6169., 4680., 719., 2057.,
 736.89700007, 3101., 5015., 5339., 3148., 7573., 1112.,
 738.15900016, 5697., 5620., 5884., 191., 8342., 9882.,
 739.421, 3269., 5990., 6820., 3553., 8124., 6511.,
 740.68400002, 6591., 2291., 7663., 996., 3945., 6272.,
 741.94099998, 3535., 1637., 5887., 479., 4276., 5144.,
 743.18700004, 6094., 5608., 5777., 2284., 3643., 8317.,
 744.43300009, 9752., 9988., 4313., 2083., 2411., 6715.,
 745.69000006, 2317., 4309., 5154., 3144., 69., 1828.,
 746.954, 3712., 5146., 7243., 3409., 2437., 8343.,
 748.21600008, 1129., 7193., 7241., 3472., 6702., 1123.,
 749.46700001, 3339., 2904., 1575., 8720., 4130., 4469.,
 750.71500015, 2638., 704., 3952., 9764., 6719., 7790.,
 751.96300006, 864., 4190., 8331., 2107., 4215., 3789.,
